host_id,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_total_listings_count,host_has_profile_pic,host_identity_verified
3921565,2012-10-19,"New York, New York, United States",a few days or more,0.3,0.37,f,2.0,t,t
3922831,2012-10-19,"New York, New York, United States",within a few hours,0.9,0.74,f,3.0,t,t
3930799,2012-10-20,"Los Angeles, California, United States",within a few hours,0.9,0.84,t,2.0,t,t
3952200,2012-10-23,"New York, New York, United States",within an hour,1.0,0.93,t,2.0,t,t
3952722,2012-10-23,"Brooklyn, New York, United States",a few days or more,0.0,1.0,f,1.0,t,t
3959655,2012-10-24,"New York, New York, United States",within a day,1.0,0.95,t,5.0,t,t
3964453,2012-10-24,"New York, New York, United States",within an hour,1.0,0.94,t,2.0,t,t
3967335,2012-10-24,"New York, New York, United States",within a day,1.0,0.0,f,2.0,t,t
3967866,2012-10-24,"New York, New York, United States",within an hour,1.0,0.99,f,3.0,t,t
3976298,2012-10-25,"Atlanta, Georgia, United States",within an hour,1.0,0.95,t,28.0,t,t
3984431,2012-10-26,"New York, New York, United States",within an hour,1.0,0.89,f,0.0,t,t
3994331,2012-10-28,"New York, New York, United States",within a day,0.8,0.4,f,1.0,t,f
4013000,2012-10-30,"New York, New York, United States",within a few hours,1.0,0.47,t,2.0,t,t
4027283,2012-10-31,"New York, New York, United States",within a day,0.67,0.5,f,1.0,t,t
4027787,2012-10-31,"Brooklyn, New York, United States",within an hour,1.0,0.74,f,0.0,t,t
4028339,2012-10-31,"New York, New York, United States",within a day,0.9,0.29,t,3.0,t,t
4031222,2012-11-01,"New York, New York, United States",within a few hours,0.93,0.15,t,2.0,t,f
4031913,2012-11-01,"New York, New York, United States",within an hour,1.0,0.67,t,1.0,t,t
4035309,2012-11-01,"New York, New York, United States",within an hour,0.9,0.64,f,1.0,t,t
4036700,2012-11-01,"New York, New York, United States",within a day,1.0,0.46,t,1.0,t,t
4040811,2012-11-02,"Los Angeles, California, United States",within a day,1.0,0.8,f,2.0,t,t
4043152,2012-11-02,"New York, New York, United States",within an hour,1.0,0.71,f,2.0,t,t
4047395,2012-11-03,"Brooklyn, New York, United States",within an hour,1.0,0.56,f,3.0,t,t
4049004,2012-11-03,"London, United Kingdom",within a few hours,1.0,0.8,t,1.0,t,t
4050500,2012-11-03,"New York, New York, United States",within an hour,1.0,0.86,t,1.0,t,t
4058709,2012-11-04,"New York, New York, United States",within a few hours,1.0,0.8,t,2.0,t,f
4060346,2012-11-04,"New York, New York, United States",within a few hours,0.8,0.55,t,3.0,t,t
4065620,2012-11-05,"New York, New York, United States",within a few hours,1.0,0.0,f,2.0,t,t
4073971,2012-11-06,"New York, New York, United States",within an hour,1.0,1.0,f,0.0,t,t
4077993,2012-11-06,"Brooklyn, New York, United States",a few days or more,0.0,0.67,t,3.0,t,t
4083654,2012-11-07,"New York, New York, United States",within an hour,1.0,0.92,f,1.0,t,f
4085497,2012-11-07,"New York, New York, United States",within a day,0.67,0.0,f,1.0,t,t
4087269,2012-11-07,"New York, New York, United States",a few days or more,0.25,0.67,f,1.0,t,f
4089511,2012-11-07,"New York, New York, United States",within a day,1.0,0.82,t,4.0,t,t
4089529,2012-11-07,"New York, New York, United States",within a day,0.88,0.6,t,1.0,t,t
4094013,2012-11-08,"New York, New York, United States",within a day,0.5,0.88,t,1.0,t,t
4094151,2012-11-08,"New York, New York, United States",within a few hours,1.0,0.73,t,0.0,t,t
4094857,2012-11-08,"New York, New York, United States",within a day,1.0,1.0,f,1.0,t,f
4103779,2012-11-09,"New York, New York, United States",within an hour,1.0,1.0,f,2.0,t,f
4110869,2012-11-10,"New York, New York, United States",within a few hours,1.0,0.79,t,2.0,t,t
4111640,2012-11-10,"New York, New York, United States",within an hour,1.0,0.88,t,1.0,t,t
4112902,2012-11-10,"New York, New York, United States",within a few hours,1.0,1.0,f,1.0,t,t
4114272,2012-11-10,"New York, New York, United States",a few days or more,0.1,0.0,f,1.0,t,t
4118217,2012-11-11,"New York, New York, United States",within a day,1.0,0.0,f,1.0,t,t
4126686,2012-11-12,"New York, New York, United States",within an hour,1.0,0.71,t,1.0,t,t
4129805,2012-11-12,"New York, New York, United States",within a few hours,0.94,0.55,t,6.0,t,t
4134356,2012-11-12,"New York, New York, United States",within a day,1.0,0.67,f,0.0,t,t
4142684,2012-11-13,"Brooklyn, New York, United States",within a day,1.0,0.94,t,2.0,t,t
4154037,2012-11-14,"New York, New York, United States",within an hour,1.0,0.8,t,2.0,t,t
4162828,2012-11-15,"New York, New York, United States",within an hour,1.0,1.0,f,1.0,t,t
4167027,2012-11-16,"New York, New York, United States",within an hour,1.0,1.0,f,1.0,t,t
4173415,2012-11-17,"New York, New York, United States",within an hour,1.0,0.9,f,2.0,t,t
4175606,2012-11-17,"New York, New York, United States",within an hour,1.0,0.75,f,1.0,t,t
4176838,2012-11-17,"New York, New York, United States",a few days or more,0.0,0.67,f,1.0,t,t
4181378,2012-11-18,"New York, New York, United States",within an hour,1.0,0.71,t,4.0,t,t
4181677,2012-11-18,"New York, New York, United States",within an hour,1.0,0.5,f,1.0,t,t
4183061,2012-11-18,"New York, New York, United States",within a few hours,1.0,0.93,t,0.0,t,f
4185119,2012-11-18,"New York, New York, United States",within an hour,1.0,0.82,t,2.0,t,t
4185135,2012-11-18,"New York, New York, United States",within an hour,1.0,0.0,f,2.0,t,t
4189538,2012-11-19,"New York, New York, United States",within an hour,1.0,0.83,t,1.0,t,t
4192716,2012-11-19,"Queens, New York, United States",within an hour,0.9,0.88,f,1.0,t,t
4195861,2012-11-19,"New York, New York, United States",within a day,1.0,0.77,f,3.0,t,t
4198135,2012-11-20,"New York, New York, United States",within a few hours,0.8,0.29,f,0.0,t,t
4210130,2012-11-21,"New York, New York, United States",within an hour,1.0,1.0,t,0.0,t,t
4224309,2012-11-23,"New York, New York, United States",within a day,1.0,1.0,f,1.0,t,f
4224513,2012-11-23,"New York, New York, United States",within a day,1.0,0.5,f,1.0,t,t
4230317,2012-11-24,"New York, New York, United States",within an hour,1.0,1.0,f,2.0,t,t
4231401,2012-11-24,"New York, New York, United States",within a day,1.0,0.0,f,0.0,t,t
4254417,2012-11-26,"New York, New York, United States",within a day,1.0,1.0,t,1.0,t,f
4255290,2012-11-26,"New York, New York, United States",within a day,1.0,1.0,f,1.0,t,t
4265630,2012-11-27,"Brooklyn, New York, United States",within a day,0.5,0.62,f,2.0,t,t
4265697,2012-11-27,"New York, New York, United States",within an hour,1.0,1.0,f,1.0,t,t
4267089,2012-11-28,"New York, New York, United States",within a few hours,1.0,0.5,f,2.0,t,t
4271822,2012-11-28,"New York, New York, United States",within a few hours,1.0,1.0,t,1.0,t,f
4279827,2012-11-29,"New York, New York, United States",within a few hours,1.0,0.97,f,1.0,t,t
4282318,2012-11-29,"New York, New York, United States",within an hour,0.99,0.89,f,29.0,t,t
4284154,2012-11-29,"New York, New York, United States",within a few hours,1.0,0.67,t,2.0,t,t
4291007,2012-11-30,"New York, New York, United States",within a few hours,0.98,0.99,f,20.0,t,t
4293110,2012-12-01,"New York, New York, United States",within an hour,1.0,0.43,f,0.0,t,t
4297109,2012-12-01,"New York, New York, United States",within an hour,0.88,0.96,t,1.0,t,t
4299040,2012-12-01,"New York, New York, United States",within an hour,1.0,0.93,t,3.0,t,t
4303181,2012-12-02,"New York, New York, United States",within a day,0.89,0.61,t,2.0,t,t
4306950,2012-12-02,"New York, New York, United States",within a day,1.0,0.5,t,1.0,t,t
4308068,2012-12-02,"New York, New York, United States",within an hour,0.9,0.7,f,2.0,t,f
4308656,2012-12-03,"New York, New York, United States",within an hour,1.0,0.25,f,1.0,t,t
4310378,2012-12-03,"New York, New York, United States",within an hour,1.0,1.0,t,3.0,t,t
4314440,2012-12-03,"New York, New York, United States",within an hour,1.0,1.0,f,2.0,t,t
4317067,2012-12-03,"New York, New York, United States",within a day,1.0,1.0,f,1.0,t,t
4318729,2012-12-04,"New York, New York, United States",within an hour,1.0,1.0,t,0.0,t,t
4330726,2012-12-05,"New York, New York, United States",within a day,1.0,0.25,f,1.0,t,t
4335872,2012-12-05,"Los Angeles, California, United States",within a few hours,0.9,0.97,f,1.0,t,t
4336107,2012-12-05,"New York, New York, United States",within an hour,1.0,1.0,f,1.0,t,t
4336760,2012-12-05,"New York, New York, United States",within a day,1.0,0.0,f,1.0,t,t
4345336,2012-12-06,"New York, New York, United States",within a few hours,1.0,0.73,t,1.0,t,t
4356698,2012-12-08,"New York, New York, United States",within a few hours,1.0,1.0,t,1.0,t,t
4358264,2012-12-08,"New York, New York, United States",within an hour,1.0,0.91,t,1.0,t,t
4363605,2012-12-09,"New York, New York, United States",within an hour,1.0,0.86,t,1.0,t,t
4365980,2012-12-09,"New York, New York, United States",within a day,1.0,0.33,f,1.0,t,t
4372934,2012-12-10,"New York, New York, United States",within an hour,1.0,0.25,t,1.0,t,f
4373699,2012-12-10,"New York, New York, United States",within an hour,1.0,1.0,f,1.0,t,t
4373782,2012-12-10,"New York, New York, United States",within a day,1.0,0.5,f,1.0,t,t
4380395,2012-12-11,"Miami Beach, Florida, United States",within an hour,1.0,0.98,t,1.0,t,t
4381778,2012-12-11,"Brooklyn, New York, United States",within a day,1.0,0.77,f,0.0,t,t
4385138,2012-12-11,"New York, New York, United States",within a few hours,1.0,0.94,f,2.0,t,t
4388132,2012-12-12,"New York, New York, United States",within an hour,1.0,1.0,t,0.0,t,t
4393631,2012-12-13,"New York, New York, United States",within an hour,0.83,0.75,f,1.0,t,t
4393792,2012-12-13,"New York, New York, United States",within a day,1.0,1.0,f,1.0,t,t
4399103,2012-12-13,"New York, New York, United States",within a day,0.52,1.0,t,2.0,t,t
4401257,2012-12-14,"Brooklyn, New York, United States",within a few hours,1.0,1.0,f,0.0,t,t
4406876,2012-12-14,"New York, New York, United States",within a few hours,1.0,1.0,t,1.0,t,t
4407432,2012-12-14,"New York, New York, United States",within an hour,1.0,0.83,f,3.0,t,t
4414774,2012-12-16,"New York, New York, United States",within an hour,1.0,0.98,t,1.0,t,t
4422368,2012-12-16,"New York, New York, United States",within an hour,1.0,0.67,t,1.0,t,f
4422415,2012-12-16,"New York, New York, United States",within an hour,1.0,0.6,f,2.0,t,t
4422962,2012-12-17,"New York, New York, United States",within an hour,1.0,0.93,f,4.0,t,t
4425694,2012-12-17,"New York, New York, United States",within an hour,1.0,0.85,f,2.0,t,t
4427679,2012-12-17,"New York, New York, United States",a few days or more,0.2,0.14,f,0.0,t,f
4431107,2012-12-17,"New York, New York, United States",a few days or more,0.0,0.83,f,4.0,t,t
4434798,2012-12-18,"New York, New York, United States",within a day,1.0,0.88,f,1.0,t,t
4435623,2012-12-18,"Johannesburg, Gauteng, South Africa",within a day,0.6,0.8,f,1.0,t,t
4440278,2012-12-18,"San Francisco, California, United States",within a day,1.0,0.55,f,35.0,t,t
4440389,2012-12-18,"New York, New York, United States",a few days or more,0.3,0.46,f,1.0,t,t
4440548,2012-12-18,"New York, New York, United States",within an hour,1.0,0.74,f,2.0,t,t
4442608,2012-12-19,"Union City, New Jersey, United States",within a few hours,0.88,0.5,t,1.0,t,f
4443863,2012-12-19,"Weehawken, New Jersey, United States",within an hour,1.0,0.99,t,2.0,t,t
4455698,2012-12-20,"New York, New York, United States",within an hour,1.0,0.0,f,2.0,t,t
4463092,2012-12-21,"New York, New York, United States",within an hour,1.0,0.91,f,2.0,t,t
4468045,2012-12-22,"Los Angeles, California, United States",within a few hours,0.6,0.5,f,1.0,t,t
4469832,2012-12-22,"New York, New York, United States",within a few hours,1.0,0.44,f,4.0,t,t
4471600,2012-12-23,"New York, New York, United States",within a day,0.5,0.89,f,1.0,t,t
4480488,2012-12-24,"New York, New York, United States",within a few hours,1.0,1.0,f,2.0,t,t
4483467,2012-12-24,"New York, New York, United States",a few days or more,0.0,0.33,f,1.0,t,t
4487224,2012-12-25,"New York, New York, United States",within a few hours,0.9,0.74,t,1.0,t,t
4491033,2012-12-25,"New York, New York, United States",within an hour,1.0,0.75,t,5.0,t,t
4500999,2012-12-27,"New York, New York, United States",within a few hours,1.0,0.0,f,1.0,t,t
4504962,2012-12-27,"New York, New York, United States",within a few hours,1.0,0.9,f,1.0,t,f
4513827,2012-12-28,"New York, New York, United States",a few days or more,0.0,0.38,f,3.0,t,t
4520673,2012-12-29,"New York, New York, United States",within a few hours,1.0,0.83,f,4.0,t,t
4521174,2012-12-29,"Brooklyn, New York, United States",within a day,1.0,1.0,f,3.0,t,t
4522418,2012-12-29,"New York, New York, United States",within a day,1.0,0.25,f,1.0,t,t
4524130,2012-12-29,"New York, New York, United States",a few days or more,0.2,0.39,f,2.0,t,t
4543792,2013-01-01,"New York, New York, United States",within an hour,1.0,1.0,f,1.0,t,t
4548177,2013-01-01,"Bilbao, Basque Country, Spain",within a day,0.7,0.42,f,3.0,t,t
4555996,2013-01-02,"New York, New York, United States",within a day,1.0,0.67,f,2.0,t,t
4562182,2013-01-02,US,within a few hours,1.0,1.0,t,4.0,t,t
4586854,2013-01-04,"New York, New York, United States",within a day,0.67,0.4,t,1.0,t,t
4601412,2013-01-05,"New York, New York, United States",within an hour,1.0,0.98,t,1.0,t,f
4616773,2013-01-07,"New York, New York, United States",within an hour,1.0,0.69,f,1.0,t,f
4623612,2013-01-07,"New York, New York, United States",within a day,0.8,0.4,f,0.0,t,t
4636483,2013-01-08,"New York, New York, United States",within a few hours,1.0,0.86,t,1.0,t,t
4644513,2013-01-09,"New York, New York, United States",within an hour,1.0,0.86,f,1.0,t,t
4645357,2013-01-09,"Queens, New York, United States",within a day,0.6,0.5,f,1.0,t,t
4654046,2013-01-10,"New York, New York, United States",within an hour,1.0,0.92,t,1.0,t,t
4658415,2013-01-10,"New York, New York, United States",within an hour,1.0,0.75,f,1.0,t,t
4666670,2013-01-11,"New York, New York, United States",a few days or more,0.0,0.11,f,14.0,t,t
4667705,2013-01-11,"New York, New York, United States",within an hour,0.99,0.97,f,6.0,t,t
4676971,2013-01-12,"New York, New York, United States",within a day,0.75,0.63,f,0.0,t,t
4677362,2013-01-12,"New York, New York, United States",within a day,0.5,0.0,f,1.0,t,t
4681227,2013-01-13,"New York, New York, United States",within a day,1.0,1.0,f,0.0,t,t
4691967,2013-01-13,"New York, New York, United States",within a few hours,1.0,0.4,f,1.0,t,t
4694251,2013-01-14,"Brooklyn, New York, United States",within an hour,1.0,0.96,t,1.0,t,t
4701443,2013-01-14,"New York, New York, United States",within a day,1.0,1.0,f,2.0,t,f
4701662,2013-01-14,"New York, New York, United States",within an hour,1.0,0.88,f,0.0,t,t
4702833,2013-01-14,"New York, New York, United States",within an hour,1.0,1.0,f,1.0,t,f
4703464,2013-01-14,"New York, New York, United States",within an hour,1.0,0.8,f,0.0,t,t
4714927,2013-01-15,"New York, New York, United States",within a few hours,1.0,0.54,f,7.0,t,t
4715469,2013-01-15,"Brooklyn, New York, United States",within a day,0.8,0.69,t,0.0,t,t
4718774,2013-01-15,"New York, New York, United States",within an hour,0.9,1.0,f,0.0,t,t
4726371,2013-01-16,"New York, New York, United States",within an hour,1.0,1.0,t,2.0,t,t
4731948,2013-01-16,"New York, New York, United States",within a day,0.5,0.36,f,4.0,t,t
4745160,2013-01-17,"New York, New York, United States",within a day,0.86,0.53,f,2.0,t,t
4751930,2013-01-18,"New York, New York, United States",within an hour,1.0,1.0,t,2.0,t,t
4765305,2013-01-19,"New York, New York, United States",within a few hours,0.96,0.79,t,7.0,t,t
4771202,2013-01-20,"New York, New York, United States",within an hour,1.0,0.75,t,2.0,t,t
4783987,2013-01-20,"New York, New York, United States",within an hour,1.0,0.95,t,1.0,t,f
4792032,2013-01-21,"New York, New York, United States",within an hour,1.0,0.75,f,2.0,t,t
4797532,2013-01-21,"New York, New York, United States",a few days or more,0.0,0.0,f,2.0,t,t
4797754,2013-01-21,"New York, New York, United States",within a few hours,1.0,0.63,f,1.0,t,t
4810688,2013-01-22,"New York, New York, United States",within an hour,1.0,0.81,t,1.0,t,t
4822847,2013-01-23,"New York, New York, United States",a few days or more,0.0,0.0,f,1.0,t,t
4823243,2013-01-23,"New York, New York, United States",within an hour,1.0,0.8,f,1.0,t,t
4834187,2013-01-24,"New York, New York, United States",a few days or more,0.0,1.0,f,1.0,t,t
4834868,2013-01-24,"New York, New York, United States",within an hour,1.0,1.0,t,0.0,t,t
4843750,2013-01-25,"New York, New York, United States",within an hour,0.8,0.87,t,1.0,t,t
4847184,2013-01-25,"New York, New York, United States",within a day,1.0,0.33,f,0.0,t,t
4847926,2013-01-25,"New York, New York, United States",within a day,0.5,0.58,f,3.0,t,t
4852748,2013-01-26,"New York, New York, United States",within an hour,1.0,0.92,f,6.0,t,t
4872318,2013-01-27,"Brooklyn, New York, United States",within a few hours,1.0,0.42,t,0.0,t,f
4878363,2013-01-28,"New York, New York, United States",a few days or more,0.0,0.0,f,1.0,t,t
4888892,2013-01-29,"New York, New York, United States",within an hour,1.0,0.92,f,1.0,t,t
4909308,2013-01-30,"New York, New York, United States",within an hour,1.0,0.84,f,1.0,t,t
4910820,2013-01-30,"New York, New York, United States",within an hour,1.0,0.92,t,5.0,t,f
4923567,2013-01-31,"New York, New York, United States",within a few hours,0.67,1.0,f,1.0,f,t
4924711,2013-01-31,"California, United States",within an hour,1.0,0.72,t,5.0,t,t
